"frame","time","x","y","z","point","trial","dog","run","trained","task"
3101,103.436770103437,-0.453209367996392,0.0283963845570493,0.760285018545969,"nose","3","14","1",TRUE,"c"
3102,103.47013680347,-0.42131654161912,0.0308000376206053,0.765464205221427,"nose","3","14","1",TRUE,"c"
3103,103.503503503504,-0.394820110714836,0.0313280396710037,0.763727677315155,"nose","3","14","1",TRUE,"c"
3104,103.536870203537,-0.373483242704313,0.0333859281157978,0.75591548916776,"nose","3","14","1",TRUE,"c"
3105,103.57023690357,-0.348406343092548,0.0376281305011377,0.750849713631546,"nose","3","14","1",TRUE,"c"
3106,103.603603603604,-0.318412412801098,0.0370747868874489,0.752504609554808,"nose","3","14","1",TRUE,"t"
3107,103.636970303637,-0.28503636666166,0.0379089926645821,0.75839268927739,"nose","3","14","1",TRUE,"t"
3108,103.67033700367,-0.262449374504823,0.0403131652477616,0.762093123373181,"nose","3","14","1",TRUE,"t"
3109,103.703703703704,-0.238184625415772,0.0398835965419619,0.768924910209169,"nose","3","14","1",TRUE,"t"
3110,103.737070403737,-0.22072400828631,0.0387967290700579,0.777285276322974,"nose","3","14","1",TRUE,"t"
3111,103.77043710377,-0.201658917506177,0.0357269340803531,0.79678498396864,"nose","3","14","1",TRUE,"t"
3112,103.803803803804,-0.192911077526015,0.0305836163814432,0.807139551401883,"nose","3","14","1",TRUE,"t"
3113,103.837170503837,-0.182020396163965,0.0307894516436954,0.828377778854171,"nose","3","14","1",TRUE,"t"
3114,103.870537203871,-0.176992541447674,0.0334731888392031,0.84592050921798,"nose","3","14","1",TRUE,"t"
3115,103.903903903904,-0.167354374942417,0.0358934949811494,0.861226786969158,"nose","3","14","1",TRUE,"t"
3116,103.937270603937,-0.162409925160532,0.0413845431945102,0.878347874752151,"nose","3","14","1",TRUE,"t"
3117,103.970637303971,-0.157912472748771,0.0433610657981104,0.885537018108727,"nose","3","14","1",TRUE,"t"
3118,104.004004004004,-0.158797854396333,0.0442667783356953,0.895237857564023,"nose","3","14","1",TRUE,"t"
3119,104.037370704037,-0.159903262370597,0.0505448333967204,0.898028473779336,"nose","3","14","1",TRUE,"t"
3120,104.070737404071,-0.165889652519795,0.0657134207992297,0.904734086890307,"nose","3","14","1",TRUE,"t"
3121,104.104104104104,-0.173822289068795,0.0893403477571424,0.913675653917788,"nose","3","14","1",TRUE,"t"
3122,104.137470804137,-0.179360722318638,0.102263872169323,0.930978271029219,"nose","3","14","1",TRUE,"t"
3123,104.170837504171,-0.176317375872637,0.101164467100508,0.958125040466931,"nose","3","14","1",TRUE,"t"
3124,104.204204204204,-0.168681193765261,0.0957826636501871,0.979145070258658,"nose","3","14","1",TRUE,"t"
3158,105.338672005339,-0.0086866417007305,0.0911590636164694,0.887851768328022,"nose","3","14","1",TRUE,"t"
3159,105.372038705372,0.00952220067794082,0.0880712306777898,0.85027248327666,"nose","3","14","1",TRUE,"t"
3160,105.405405405405,0.0262861036973071,0.0874778811472716,0.826594153903752,"nose","3","14","1",TRUE,"t"
3161,105.438772105439,0.0508375338491699,0.0830493383892687,0.779428404513556,"nose","3","14","1",TRUE,"t"
3162,105.472138805472,0.0751427029858125,0.0796674129268353,0.743651406799861,"nose","3","14","1",TRUE,"t"
3163,105.505505505506,0.0939583664946674,0.0746276883251759,0.710563006299671,"nose","3","14","1",TRUE,"t"
3164,105.538872205539,0.112990604733278,0.068636889576105,0.669847967788368,"nose","3","14","1",TRUE,"t"
3165,105.572238905572,0.128717928980642,0.0633750343207051,0.634986705314248,"nose","3","14","1",TRUE,"t"
3166,105.605605605606,0.134798875590833,0.0568027738151059,0.612347475509094,"nose","3","14","1",TRUE,"t"
3167,105.638972305639,0.13640071567,0.0485777491005392,0.602870266489264,"nose","3","14","1",TRUE,"t"
3168,105.672339005672,0.143187913786499,0.0434683879283511,0.597895859676435,"nose","3","14","1",TRUE,"t"
3169,105.705705705706,0.142644935167343,0.0400140711764516,0.601444584799164,"nose","3","14","1",TRUE,"t"
3170,105.739072405739,0.146363445978082,0.0315502619668536,0.601604803443345,"nose","3","14","1",TRUE,"t"
3171,105.772439105772,0.149771830129845,0.0235278177901679,0.598102194714701,"nose","3","14","1",TRUE,"t"
3172,105.805805805806,0.152144583837457,0.0215685769999025,0.593225517837075,"nose","3","14","1",TRUE,"t"
3173,105.839172505839,0.14673262307299,0.0162245605540487,0.587105225122644,"nose","3","14","1",TRUE,"t"
3174,105.872539205873,0.137718510633081,0.0174209973147431,0.579122040795677,"nose","3","14","1",TRUE,"t"
3175,105.905905905906,0.139048397884342,0.0190679542896821,0.565876126005764,"nose","3","14","1",TRUE,"t"
3176,105.939272605939,0.137520229013592,0.0201492285231361,0.560038124298455,"nose","3","14","1",TRUE,"t"
3177,105.972639305973,0.140007256545289,0.0233544814196399,0.547573983256007,"nose","3","14","1",TRUE,"t"
3178,106.006006006006,0.168083370889805,0.0330301686676922,0.520371400830959,"nose","3","14","1",TRUE,"t"
3179,106.039372706039,0.194579367996412,0.0452219603943301,0.50379320171824,"nose","3","14","1",TRUE,"t"
3180,106.072739406073,0.207703334963878,0.0482247648799444,0.49568039565264,"nose","3","14","1",TRUE,"t"
3181,106.106106106106,0.219728664106655,0.0471738643302473,0.491141185033764,"nose","3","14","1",TRUE,"t"
3182,106.139472806139,0.229568703901051,0.0388820389620944,0.487562330201731,"nose","3","14","1",TRUE,"t"
3183,106.172839506173,0.241987545055445,0.0349485744189033,0.480327195229294,"nose","3","14","1",TRUE,"t"
3184,106.206206206206,0.257154905316008,0.033342701102795,0.469045022228541,"nose","3","14","1",TRUE,"t"
3185,106.23957290624,0.26875711899178,0.0323045306827351,0.46102468632531,"nose","3","14","1",TRUE,"t"
3186,106.272939606273,0.283839849946082,0.0284937836011237,0.448656136061026,"nose","3","14","1",TRUE,"t"
3187,106.306306306306,0.305313050827332,0.0258104850572895,0.43504907705336,"nose","3","14","1",TRUE,"t"
3188,106.33967300634,0.323975171730805,0.0220693373666649,0.429657759372024,"nose","3","14","1",TRUE,"t"
3189,106.373039706373,0.343108126188765,0.0242299826136213,0.427993153765143,"nose","3","14","1",TRUE,"c"
3190,106.406406406406,0.363123367879711,0.0287098378655584,0.422654302767531,"nose","3","14","1",TRUE,"c"
3191,106.43977310644,0.386821963844693,0.0320091611268273,0.418181691639097,"nose","3","14","1",TRUE,"c"
3192,106.473139806473,0.403275827947024,0.0268085068286867,0.416424609690735,"nose","3","14","1",TRUE,"c"
3193,106.506506506507,0.421059840963092,0.0203006398539497,0.411283515791237,"nose","3","14","1",TRUE,"c"
3194,106.53987320654,0.436285189459687,0.0151407946740928,0.405676564491543,"nose","3","14","1",TRUE,"c"
3195,106.573239906573,0.453977386398984,0.00977366047138714,0.402451786993598,"nose","3","14","1",TRUE,"c"
3196,106.606606606607,0.47091362672309,0.00395321134519469,0.402579402249507,"nose","3","14","1",TRUE,"c"
3197,106.63997330664,0.473699860113023,-0.00582555402709273,0.394605515036198,"nose","3","14","1",TRUE,"c"
3198,106.673340006673,0.491221541037077,-0.00461900511726993,0.391237990823392,"nose","3","14","1",TRUE,"c"
3199,106.706706706707,0.504238618810614,-0.00608958003606182,0.388543885100535,"nose","3","14","1",TRUE,"c"
3270,109.075742409076,-0.288303323814061,0.0922068822581731,0.687663414513353,"nose","3","14","1",TRUE,"t"
3271,109.109109109109,-0.280096623685339,0.0773055660280734,0.672812104887337,"nose","3","14","1",TRUE,"t"
3272,109.142475809142,-0.273131462311794,0.0668108419487839,0.6644498247832,"nose","3","14","1",TRUE,"t"
3273,109.175842509176,-0.269305478899004,0.0578932901736381,0.652256290543175,"nose","3","14","1",TRUE,"t"
3274,109.209209209209,-0.268027723383781,0.0485865048859407,0.643349794461549,"nose","3","14","1",TRUE,"t"
3275,109.242575909243,-0.269572418056568,0.0389280838284397,0.63776031228125,"nose","3","14","1",TRUE,"t"
3276,109.275942609276,-0.273133724112952,0.0338869260491356,0.62408073972152,"nose","3","14","1",TRUE,"t"
3277,109.309309309309,-0.265780530146076,0.0327363840068001,0.599153300011547,"nose","3","14","1",TRUE,"t"
3278,109.342676009343,-0.242528973521602,0.0401731306912847,0.585453330146992,"nose","3","14","1",TRUE,"t"
3279,109.376042709376,-0.225611251549996,0.0446004795660527,0.560719836211996,"nose","3","14","1",TRUE,"t"
3280,109.409409409409,-0.209942448891868,0.0416852417753827,0.54474196079364,"nose","3","14","1",TRUE,"t"
3281,109.442776109443,-0.200332251840495,0.0335243286531105,0.526771135446859,"nose","3","14","1",TRUE,"t"
3282,109.476142809476,-0.19609812788761,0.0281892426755169,0.508131809548016,"nose","3","14","1",TRUE,"t"
3283,109.50950950951,-0.192794765207356,0.0299046874954315,0.487130089116762,"nose","3","14","1",TRUE,"t"
3284,109.542876209543,-0.180457661312947,0.0330784066377376,0.46638091902964,"nose","3","14","1",TRUE,"t"
3285,109.576242909576,-0.17550688857385,0.0358519157517047,0.452249511404051,"nose","3","14","1",TRUE,"t"
3286,109.60960960961,-0.163707888455414,0.0417932137995426,0.434831542500878,"nose","3","14","1",TRUE,"t"
3287,109.642976309643,-0.146392120805242,0.0455747290851615,0.421940019711468,"nose","3","14","1",TRUE,"t"
3288,109.676343009676,-0.12850358588612,0.0481183241175235,0.40965257067765,"nose","3","14","1",TRUE,"t"
3289,109.70970970971,-0.108798560975987,0.0530738569758576,0.413631361622272,"nose","3","14","1",TRUE,"t"
3290,109.743076409743,-0.0826064660158003,0.0564041511614135,0.416863365835486,"nose","3","14","1",TRUE,"t"
3291,109.776443109776,-0.0540971709757966,0.0676895675546475,0.420105687558163,"nose","3","14","1",TRUE,"t"
3292,109.80980980981,-0.028430644242892,0.074116667812834,0.414467137944981,"nose","3","14","1",TRUE,"t"
3293,109.843176509843,-0.0105165276408133,0.0861232518208717,0.404271314887226,"nose","3","14","1",TRUE,"t"
3294,109.876543209877,0.00216551826356556,0.088685510335341,0.393303998351981,"nose","3","14","1",TRUE,"t"
3295,109.90990990991,0.0305900012001958,0.0884802402555366,0.374889325724439,"nose","3","14","1",TRUE,"t"
3296,109.943276609943,0.0704730964229243,0.0903208331690736,0.372016055256591,"nose","3","14","1",TRUE,"t"
3297,109.976643309977,0.110436468348063,0.0926579839128664,0.36371536993706,"nose","3","14","1",TRUE,"t"
3298,110.01001001001,0.136335367020491,0.09243784416298,0.338450410525935,"nose","3","14","1",TRUE,"t"
3299,110.043376710043,0.173467065134494,0.0939999318998153,0.323362788875292,"nose","3","14","1",TRUE,"t"
3300,110.076743410077,0.199627373549107,0.0883024367438935,0.305728251778998,"nose","3","14","1",TRUE,"t"
3301,110.11011011011,0.209863218489951,0.090191552027564,0.276738924367138,"nose","3","14","1",TRUE,"t"
3302,110.143476810143,0.214582648480678,0.0869986362916768,0.260235457711124,"nose","3","14","1",TRUE,"t"
3303,110.176843510177,0.227051318660096,0.0917042834377458,0.255842958890001,"nose","3","14","1",TRUE,"t"
3304,110.21021021021,0.239767576581337,0.0930367407041626,0.247629517338882,"nose","3","14","1",TRUE,"t"
3373,112.512512512513,-0.00807133816244027,0.1943007631755,0.644345705490501,"nose","3","14","1",TRUE,"c"
3374,112.545879212546,-0.0209822450759018,0.181243722818124,0.639322036136555,"nose","3","14","1",TRUE,"c"
3375,112.579245912579,-0.0349398059498132,0.170247761242921,0.632308065614254,"nose","3","14","1",TRUE,"c"
3376,112.612612612613,-0.0608932259126974,0.154126645678694,0.618955545470288,"nose","3","14","1",TRUE,"c"
3377,112.645979312646,-0.0953542375154129,0.131586407087862,0.596342279726794,"nose","3","14","1",TRUE,"c"
3378,112.679346012679,-0.116520802559169,0.115018552027769,0.572512878854002,"nose","3","14","1",TRUE,"c"
3379,112.712712712713,-0.133180288415963,0.0946478243950513,0.551564774460027,"nose","3","14","1",TRUE,"c"
3380,112.746079412746,-0.155075594523546,0.0706247550890352,0.547510035556767,"nose","3","14","1",TRUE,"c"
3381,112.779446112779,-0.172607015357087,0.050333245923176,0.542066953311464,"nose","3","14","1",TRUE,"c"
3382,112.812812812813,-0.189362741084111,0.0394549653134734,0.550650870968182,"nose","3","14","1",TRUE,"c"
3383,112.846179512846,-0.228881601532236,0.0316903917089144,0.553579339274482,"nose","3","14","1",TRUE,"c"
3384,112.87954621288,-0.250088736832049,0.0319989742467087,0.55112194488351,"nose","3","14","1",TRUE,"c"
3385,112.912912912913,-0.270654233766658,0.0291362085189307,0.548317038785182,"nose","3","14","1",TRUE,"c"
3386,112.946279612946,-0.287530975965307,0.0281096564097012,0.550929088847372,"nose","3","14","1",TRUE,"c"
3387,112.97964631298,-0.307508632698593,0.0263658547266377,0.553802386106123,"nose","3","14","1",TRUE,"c"
3388,113.013013013013,-0.324705021096788,0.0218044467249435,0.55345876261959,"nose","3","14","1",TRUE,"c"
3389,113.046379713046,-0.336039392363399,0.015057904417965,0.552570227932149,"nose","3","14","1",TRUE,"c"
3390,113.07974641308,-0.339112393801712,0.0122902138132394,0.555716352671672,"nose","3","14","1",TRUE,"c"
3391,113.113113113113,-0.338171192841347,0.00897571746670223,0.554087330964941,"nose","3","14","1",TRUE,"c"
3392,113.146479813146,-0.342555569624861,0.00587934386290202,0.546965132657825,"nose","3","14","1",TRUE,"c"
3393,113.17984651318,-0.354304957642712,0.00830729785329192,0.548302291072715,"nose","3","14","1",TRUE,"c"
3394,113.213213213213,-0.371656944362296,0.0124647123308581,0.554015178936582,"nose","3","14","1",TRUE,"c"
3395,113.246579913247,-0.38891534112893,0.020589483426251,0.553779016507529,"nose","3","14","1",TRUE,"c"
3396,113.27994661328,-0.406068925557873,0.0193288101065209,0.550115296127908,"nose","3","14","1",TRUE,"c"
3397,113.313313313313,-0.432337249833702,0.0266291204589571,0.548326308286139,"nose","3","14","1",TRUE,"c"
3398,113.346680013347,-0.451814947694796,0.0249570876876855,0.549438598915312,"nose","3","14","1",TRUE,"c"
3399,113.38004671338,-0.462884586033106,0.0210379712088235,0.545002390389541,"nose","3","14","1",TRUE,"c"
3400,113.413413413413,-0.460890677394022,0.0178290872209707,0.546535029254861,"nose","3","14","1",TRUE,"c"
3401,113.446780113447,-0.436413274059833,0.0189147972299684,0.554983505791598,"nose","3","14","1",TRUE,"c"
3402,113.48014681348,-0.407248745240388,0.0164336315822617,0.556125199607118,"nose","3","14","1",TRUE,"c"
3403,113.513513513514,-0.365618513185505,0.016631834769462,0.570204603555908,"nose","3","14","1",TRUE,"c"
3404,113.546880213547,-0.342821913655833,0.0117948932610181,0.569600442379046,"nose","3","14","1",TRUE,"c"
3405,113.58024691358,-0.337596684644239,0.00812555427045614,0.566060150844618,"nose","3","14","1",TRUE,"c"
3406,113.613613613614,-0.332391796127363,0.00444705713730829,0.564120937507125,"nose","3","14","1",TRUE,NA
3407,113.646980313647,-0.32585426928463,0.00511031574437271,0.562215148483991,"nose","3","14","1",TRUE,NA
3408,113.68034701368,-0.320169642437306,0.00660212666596629,0.561869524727719,"nose","3","14","1",TRUE,NA
3409,113.713713713714,-0.312755884998456,0.00899855625999568,0.559964257597168,"nose","3","14","1",TRUE,NA
3410,113.747080413747,-0.30715476688257,0.0137751243146885,0.569780003033496,"nose","3","14","1",TRUE,NA
3411,113.78044711378,-0.304683634200183,0.0165586802883807,0.575251401794997,"nose","3","14","1",TRUE,NA
3412,113.813813813814,-0.29797939055015,0.0182790265599782,0.571741761103019,"nose","3","14","1",TRUE,NA
3413,113.847180513847,-0.294375657602424,0.0187553941606803,0.571453246371204,"nose","3","14","1",TRUE,"t"
3414,113.880547213881,-0.296406607655983,0.0184303071124046,0.570219307437953,"nose","3","14","1",TRUE,"t"
3415,113.913913913914,-0.302037522468503,0.0167360808156349,0.567781460513006,"nose","3","14","1",TRUE,"t"
3416,113.947280613947,-0.30558792605836,0.0122142223141472,0.572317290320402,"nose","3","14","1",TRUE,"t"
3417,113.980647313981,-0.309054503055512,0.00737536958049315,0.572455243735818,"nose","3","14","1",TRUE,"t"
3418,114.014014014014,-0.307404562693155,0.00423212205408205,0.573664669545189,"nose","3","14","1",TRUE,"t"
3419,114.047380714047,-0.30123110084846,0.0069271597729506,0.573066202715717,"nose","3","14","1",TRUE,"t"
3420,114.080747414081,-0.309944176921874,0.00247280978251242,0.56940263471422,"nose","3","14","1",TRUE,"t"
3421,114.114114114114,-0.311548617333532,0.00296627132003132,0.568177398542525,"nose","3","14","1",TRUE,"t"
3422,114.147480814147,-0.310060101029441,0.00515994222320443,0.565272025213497,"nose","3","14","1",TRUE,"t"
3423,114.180847514181,-0.305972726008883,0.00783594801402016,0.569342501899198,"nose","3","14","1",TRUE,"t"
3424,114.214214214214,-0.304489961219353,0.0105040725945859,0.570672300305542,"nose","3","14","1",TRUE,"t"
3425,114.247580914248,-0.299850755217071,0.00922532117755737,0.581765798918776,"nose","3","14","1",TRUE,"t"
3426,114.280947614281,-0.302833401672874,0.00601998531603283,0.579114296677685,"nose","3","14","1",TRUE,"t"
3427,114.314314314314,-0.308491890349011,0.00525385960375882,0.570997229208764,"nose","3","14","1",TRUE,"t"
3428,114.347681014348,-0.315756163636314,0.00288606414096953,0.56565688134989,"nose","3","14","1",TRUE,"t"
3429,114.381047714381,-0.322131054926553,0.00256338835324777,0.561686924376111,"nose","3","14","1",TRUE,"t"
3430,114.414414414414,-0.326890973172555,0.00172748958349371,0.560474985211757,"nose","3","14","1",TRUE,"t"
3431,114.447781114448,-0.330469477398725,3.61252231829597e-05,0.562154505114573,"nose","3","14","1",TRUE,"t"
3432,114.481147814481,-0.332651872204964,0.000357881853995918,0.556643494900444,"nose","3","14","1",TRUE,"t"
3433,114.514514514515,-0.332480126592759,0.00198845777159455,0.560108513316215,"nose","3","14","1",TRUE,"t"
3434,114.547881214548,-0.332634086430658,-0.000121853651745649,0.563382851732573,"nose","3","14","1",TRUE,"t"
3435,114.581247914581,-0.330037709661334,0.000718153882970104,0.556535748621524,"nose","3","14","1",TRUE,"t"
3436,114.614614614615,-0.331025550261939,-0.000852533083351113,0.556499798633682,"nose","3","14","1",TRUE,"t"
3437,114.647981314648,-0.331107138744813,0.000718801198340757,0.556617326905354,"nose","3","14","1",TRUE,"t"
3438,114.681348014681,-0.328789756439427,0.00174539794466543,0.559920736715098,"nose","3","14","1",TRUE,"t"
3439,114.714714714715,-0.329538022662052,0.00107592360282048,0.556617881016511,"nose","3","14","1",TRUE,"t"
3440,114.748081414748,-0.328335920065094,0.00620187890212574,0.560469094281953,"nose","3","14","1",TRUE,"t"
3441,114.781448114781,-0.364352826401151,0.0306921839516061,0.574163742709827,"nose","3","14","1",TRUE,"t"
3442,114.814814814815,-0.366378512855383,0.0543727687903048,0.616497842217037,"nose","3","14","1",TRUE,"t"
3443,114.848181514848,-0.373483899997944,0.0834602149823031,0.649979419189783,"nose","3","14","1",TRUE,"t"
2534,84.5178511845179,-0.710921586837848,0.0775434551972859,0.579428288562545,"stop","3","14","1",TRUE,NA
2535,84.5512178845512,-0.672536325691963,0.0847992988834959,0.595042576671949,"stop","3","14","1",TRUE,NA
2536,84.5845845845846,-0.638788126803757,0.0795838996758811,0.605598699866918,"stop","3","14","1",TRUE,NA
2537,84.617951284618,-0.609803035589049,0.0786798569614867,0.613180432455552,"stop","3","14","1",TRUE,NA
2538,84.6513179846513,-0.586177826995665,0.0779567325696891,0.624402294691078,"stop","3","14","1",TRUE,NA
2539,84.6846846846847,-0.557080234302751,0.0784077439659722,0.631662682022183,"stop","3","14","1",TRUE,NA
2540,84.7180513847181,-0.529553600550721,0.076117733927674,0.637557106871659,"stop","3","14","1",TRUE,NA
2541,84.7514180847514,-0.502232943742785,0.0821200353202227,0.64040437917616,"stop","3","14","1",TRUE,NA
2542,84.7847847847848,-0.463156353084145,0.0934727914006186,0.64230939252943,"stop","3","14","1",TRUE,NA
2543,84.8181514848182,-0.42182553330159,0.108926336453735,0.639937663330464,"stop","3","14","1",TRUE,NA
2544,84.8515181848515,-0.390328248507759,0.119462437290412,0.636682363532329,"stop","3","14","1",TRUE,NA
2545,84.8848848848849,-0.361162472876691,0.138918778380232,0.624513467106,"stop","3","14","1",TRUE,NA
2546,84.9182515849183,-0.31878095756746,0.159290357989862,0.595535929800323,"stop","3","14","1",TRUE,NA
2547,84.9516182849516,-0.282138629578435,0.184746927748968,0.563860769822124,"stop","3","14","1",TRUE,NA
2548,84.984984984985,-0.223425036086761,0.19691840996477,0.532638118493883,"stop","3","14","1",TRUE,NA
2549,85.0183516850184,-0.185417896674444,0.203350948100479,0.511212457994722,"stop","3","14","1",TRUE,NA
2550,85.0517183850517,-0.144755020830288,0.20411056864386,0.489431677804084,"stop","3","14","1",TRUE,NA
2551,85.0850850850851,-0.0746764587288149,0.194011059634189,0.467281052563394,"stop","3","14","1",TRUE,NA
2552,85.1184517851185,-0.0273196930095025,0.19428973544995,0.443561813317671,"stop","3","14","1",TRUE,NA
2553,85.1518184851518,0.0305659976697967,0.197704410610233,0.428786419849806,"stop","3","14","1",TRUE,NA
2554,85.1851851851852,0.0872017961017291,0.193894395469171,0.406169276869261,"stop","3","14","1",TRUE,NA
2555,85.2185518852186,0.129339478196206,0.189765458128723,0.379888207538972,"stop","3","14","1",TRUE,NA
2556,85.2519185852519,0.18663131130484,0.188147610578496,0.368823398035117,"stop","3","14","1",TRUE,NA
2557,85.2852852852853,0.244945713243713,0.177340083894049,0.367440962692463,"stop","3","14","1",TRUE,NA
2558,85.3186519853187,0.297168598635488,0.171737723411057,0.377386783039528,"stop","3","14","1",TRUE,NA
2559,85.352018685352,0.352425232378708,0.167778562547603,0.394853245177721,"stop","3","14","1",TRUE,NA
2560,85.3853853853854,0.393323840630789,0.163251552175563,0.407321606783571,"stop","3","14","1",TRUE,NA
2561,85.4187520854188,0.429375359709562,0.166383680863379,0.415605643902987,"stop","3","14","1",TRUE,NA
2562,85.4521187854521,0.47949065711085,0.161977678289294,0.430633474641241,"stop","3","14","1",TRUE,NA
2674,89.1891891891892,0.295932498727332,0.0975906429459455,0.655199103782358,"stop","3","14","1",TRUE,NA
2675,89.2225558892226,0.272178379746794,0.094441525012698,0.648526602324812,"stop","3","14","1",TRUE,NA
2676,89.2559225892559,0.253060237008894,0.093206102212875,0.633685542903096,"stop","3","14","1",TRUE,NA
2677,89.2892892892893,0.235964363957846,0.0902458530351516,0.618031025873552,"stop","3","14","1",TRUE,NA
2678,89.3226559893227,0.221371738801865,0.092097423476083,0.604655612161846,"stop","3","14","1",TRUE,NA
2679,89.356022689356,0.207975656553165,0.0873033653506382,0.594539712988963,"stop","3","14","1",TRUE,NA
2680,89.3893893893894,0.183900958216039,0.0869862056504072,0.590253899915472,"stop","3","14","1",TRUE,NA
2681,89.4227560894228,0.165620332605744,0.0869207411292275,0.587082145086883,"stop","3","14","1",TRUE,NA
2682,89.4561227894561,0.149831945697757,0.0829504913805851,0.584835221906813,"stop","3","14","1",TRUE,NA
2683,89.4894894894895,0.124011683019198,0.0709052158816523,0.583624596297877,"stop","3","14","1",TRUE,NA
2684,89.5228561895229,0.102414932911926,0.0629389845101802,0.593970229364066,"stop","3","14","1",TRUE,NA
2685,89.5562228895562,0.0856001457194567,0.063605911220087,0.596005094822905,"stop","3","14","1",TRUE,NA
2686,89.5895895895896,0.0741913246110437,0.0638032364249678,0.605801748163702,"stop","3","14","1",TRUE,NA
2687,89.622956289623,0.0663713559180095,0.0629165931225832,0.611964466500142,"stop","3","14","1",TRUE,NA
2688,89.6563229896563,0.0660614267034859,0.0642747043634161,0.613594036915776,"stop","3","14","1",TRUE,NA
2689,89.6896896896897,0.0676452066733252,0.0633163066679045,0.619182567658679,"stop","3","14","1",TRUE,NA
2690,89.7230563897231,0.0708445581199993,0.0657031347683535,0.621890328161303,"stop","3","14","1",TRUE,NA
2691,89.7564230897564,0.0441442032218202,0.0673549841358363,0.626650867939357,"stop","3","14","1",TRUE,NA
2692,89.7897897897898,0.0298073777297317,0.0649384856421319,0.632206085202374,"stop","3","14","1",TRUE,NA
2693,89.8231564898232,0.0223433529746575,0.0642302834308009,0.627667576847914,"stop","3","14","1",TRUE,NA
2694,89.8565231898565,0.0102570698942733,0.0576559706652762,0.628796492682631,"stop","3","14","1",TRUE,NA
2695,89.8898898898899,-0.00286637521857602,0.0553691245942252,0.629211130376711,"stop","3","14","1",TRUE,NA
2696,89.9232565899233,-0.0123186041203497,0.057710705914918,0.631131748950779,"stop","3","14","1",TRUE,NA
2697,89.9566232899566,-0.0136817069402569,0.0607212922317155,0.631355048595814,"stop","3","14","1",TRUE,NA
2698,89.98998998999,-0.0171314832001692,0.0661700547240044,0.627686558435112,"stop","3","14","1",TRUE,NA
2699,90.0233566900234,-0.0229428544708243,0.0705334077585632,0.623358900379026,"stop","3","14","1",TRUE,NA
2700,90.0567233900567,-0.0285223213400236,0.0730556130794092,0.623628104344457,"stop","3","14","1",TRUE,NA
2701,90.0900900900901,-0.0213078038080687,0.0719800054899738,0.622299995126559,"stop","3","14","1",TRUE,NA
2702,90.1234567901235,-0.0127125093789751,0.072894485519823,0.62274028247841,"stop","3","14","1",TRUE,NA
2703,90.1568234901568,0.00280856354130257,0.0770135049824469,0.614817187182382,"stop","3","14","1",TRUE,NA
2704,90.1901901901902,0.0200847127637884,0.0808187269934687,0.59548960788519,"stop","3","14","1",TRUE,NA
2705,90.2235568902236,0.0482480737762672,0.0889218047784729,0.583837917669133,"stop","3","14","1",TRUE,NA
2706,90.2569235902569,0.0747114451077107,0.107186703779718,0.57274048881158,"stop","3","14","1",TRUE,NA
2707,90.2902902902903,0.108035728483537,0.122308754387708,0.569760824418229,"stop","3","14","1",TRUE,NA
2708,90.3236569903237,0.157996772463183,0.149030921506408,0.555418585996552,"stop","3","14","1",TRUE,NA
2709,90.357023690357,0.234359256309116,0.203737108731135,0.551526507989539,"stop","3","14","1",TRUE,NA
2710,90.3903903903904,0.293451061553554,0.246194543479722,0.535966175424878,"stop","3","14","1",TRUE,NA
2816,93.9272605939273,0.320960932145191,0.406043881386703,0.334367116608297,"stop","3","14","1",TRUE,NA
2817,93.9606272939606,0.326675772561522,0.379328667135697,0.340491414571226,"stop","3","14","1",TRUE,NA
2818,93.993993993994,0.334330123458304,0.346844069099794,0.345652227278027,"stop","3","14","1",TRUE,NA
2819,94.0273606940274,0.344266088505675,0.320511480992978,0.352278383869461,"stop","3","14","1",TRUE,NA
2820,94.0607273940607,0.340704801948467,0.298174656241654,0.361209039393335,"stop","3","14","1",TRUE,NA
2821,94.0940940940941,0.354285507365187,0.267859105130455,0.380923894787392,"stop","3","14","1",TRUE,NA
2822,94.1274607941275,0.357716547174716,0.244611189004379,0.398934649897058,"stop","3","14","1",TRUE,NA
2823,94.1608274941608,0.363053311453917,0.216209613236185,0.412759256832221,"stop","3","14","1",TRUE,NA
2824,94.1941941941942,0.373087973799388,0.195980147052949,0.424548467813187,"stop","3","14","1",TRUE,NA
2825,94.2275608942276,0.371880570264464,0.174960806253342,0.434427048837496,"stop","3","14","1",TRUE,NA
2826,94.2609275942609,0.37545260888211,0.156320010197023,0.442661255629941,"stop","3","14","1",TRUE,NA
2827,94.2942942942943,0.375793980876214,0.131254227281895,0.45362544319735,"stop","3","14","1",TRUE,NA
2828,94.3276609943277,0.366816869213575,0.112333581411495,0.461150709707143,"stop","3","14","1",TRUE,NA
2829,94.361027694361,0.348812347786728,0.0975086406105966,0.477688255003833,"stop","3","14","1",TRUE,NA
2830,94.3943943943944,0.334267765746788,0.085371485584509,0.489943165005794,"stop","3","14","1",TRUE,NA
2831,94.4277610944278,0.300868747742936,0.077540920082469,0.519003541384923,"stop","3","14","1",TRUE,NA
2832,94.4611277944611,0.283752785988343,0.0726678609914189,0.540588453831131,"stop","3","14","1",TRUE,NA
2833,94.4944944944945,0.258387697572257,0.0652112763805456,0.567248447184188,"stop","3","14","1",TRUE,NA
